# bcf4f099-eb53-44a0-8ad3-78c7d36cc635
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
-18.2869841, -11.0684840, -1.6332162
-18.2994306, -11.2678860, -1.6329616
-18.3118244, -11.4675289, -1.6326663
-18.3241633, -11.6669067, -1.6325771
-18.3365156, -11.8665458, -1.6326017
-18.3488615, -12.0660338, -1.6326046
-18.3612071, -12.2655480, -1.6325807
-18.3735454, -12.4650963, -1.6325085
-18.3858596, -12.6645715, -1.6323898
-18.3981665, -12.8641268, -1.6324363
-18.4105081, -13.0636431, -1.6327602
-18.4229178, -13.2631457, -1.6329273
-18.4352644, -13.4626825, -1.6320883
-18.4473545, -13.6622040, -1.6307301
-18.4594388, -13.8617169, -1.6324908
-18.4722630, -14.0612980, -1.6379945
-18.4857798, -14.2606501, -1.6366254
-18.4976157, -14.4602897, -1.6210375
-18.5052942, -14.6599329, -1.5990520
-18.5098758, -14.8598171, -1.5908401
-18.5142581, -15.0597411, -1.5959809
-18.5196658, -15.2594754, -1.5985770
-18.5249004, -15.4595313, -1.5941727
-18.5288881, -15.6591415, -1.5880245
-18.5320462, -15.8591453, -1.5857983
-18.5351239, -16.0589601, -1.5868954
-18.5385238, -16.2587843, -1.5888099
-18.5423624, -16.4588698, -1.5911403
-18.5463758, -16.6584674, -1.5896710
-18.5495120, -16.8586099, -1.5822792
-18.5507613, -17.0582813, -1.5725812
-18.5506317, -17.2582195, -1.5687428
-18.5503379, -17.4582688, -1.5705788
-18.5504816, -17.6579177, -1.5720908
-18.5507119, -17.8582347, -1.5714436
-18.5507025, -18.0577287, -1.5704370
-18.5507329, -18.2577386, -1.5718683
-18.5512718, -18.4577685, -1.5749207
-18.5519395, -18.6574288, -1.5720855
-18.5512761, -18.8578317, -1.5616293
-18.5480034, -19.0572460, -1.5473313
-18.5419873, -19.2571698, -1.5343237
-18.5335126, -19.4570308, -1.5229366
-18.5231801, -19.6563426, -1.5159010
-18.5118916, -19.8564508, -1.5138062
-18.5006648, -20.0557213, -1.5155909
-18.4899758, -20.2554083, -1.5193684
-18.4802116, -20.4554481, -1.5246161
-18.4708740, -20.6550426, -1.5214104
-18.4596453, -20.8547737, -1.5057962
-18.4443148, -21.0541460, -1.4833540
-18.4255565, -21.2531955, -1.4724845
-18.4059287, -21.4521686, -1.4745823
-18.3872843, -21.6513798, -1.4795458
-18.3691528, -21.8504316, -1.4795397
-18.3505589, -22.0495197, -1.4758941
-18.3316558, -22.2486482, -1.4775734
-18.3138150, -22.4475309, -1.4862610
-18.2975727, -22.6473285, -1.4890335
-18.2794266, -22.8463893, -1.4664388
-18.2542910, -23.0444687, -1.4204600
-18.2205825, -23.2419423, -1.3870121
-18.1828491, -23.4377578, -1.3779238
-18.1452302, -23.6346817, -1.3873844
-18.1101901, -23.8314010, -1.4025630
-18.0786441, -24.0286161, -1.4208295
-18.0478417, -24.2269928, -1.4046381
-18.0094051, -24.4221040, -1.3395498
-17.9549706, -24.6150252, -1.2598277
-17.8904209, -24.8042267, -1.2333469
-17.8258604, -24.9936566, -1.2551920
-17.7646857, -25.1846161, -1.2611430
-17.7022832, -25.3729530, -1.2352208
-17.6328435, -25.5620337, -1.2056314
-17.5606418, -25.7472171, -1.1957519
-17.4874261, -25.9345630, -1.2022732
-17.4169177, -26.1208687, -1.2171361
-17.3491115, -26.3095831, -1.2290181
-17.2793055, -26.4968094, -1.1888465
-17.1969508, -26.6785635, -1.1020566
-17.1027294, -26.8551376, -1.0723431
-17.0100578, -27.0324558, -1.1082474
-16.9195486, -27.2109363, -1.0781849
-16.8159096, -27.3811280, -0.9681687
-16.6983642, -27.5427555, -0.9338312
-16.5823821, -27.7067729, -0.9714956
-16.4675175, -27.8685083, -0.9152995
-16.3364158, -28.0204804, -0.8196081
-16.2008982, -28.1661093, -0.8423440
-16.0678297, -28.3166261, -0.8277971
-15.9245315, -28.4545093, -0.7063172
-15.7712231, -28.5817527, -0.7060694
-15.6207521, -28.7146665, -0.7115673
-15.4620912, -28.8337810, -0.5705643
-15.2911207, -28.9379521, -0.5542307
-15.1238411, -29.0464058, -0.5702502
-14.9508145, -29.1445685, -0.4507676
-14.7671079, -29.2245110, -0.3868914
-14.5854285, -29.2992341, -0.4011394
-14.3995817, -29.3831750, -0.4512400
-14.2203288, -29.4682411, -0.4059752
-14.0295017, -29.5296912, -0.1927708
-13.8329853, -29.5504219, -0.0479159
-13.6306728, -29.5596620, -0.0666855
-13.4328365, -29.5770475, -0.0991996
-13.2323130, -29.5956743, -0.0776688
-13.0349460, -29.6083912, -0.0569454
-12.8332373, -29.6206898, -0.0702922
-12.6340490, -29.6353936, -0.0620098
