-21.0287696, -14.8001139, -1.7522889
-21.0640502, -14.9967757, -1.7443027
-21.0977436, -15.1936931, -1.7361964
-21.1298754, -15.3911790, -1.7279585
-21.1602922, -15.5884257, -1.7196154
-21.1890996, -15.7862771, -1.7111254
-21.2162009, -15.9842740, -1.7025091
-21.2415668, -16.1823814, -1.6937557
-21.2652298, -16.3811089, -1.6848431
-21.2870458, -16.5794664, -1.6758099
-21.3070873, -16.7783632, -1.6666059
-21.3252856, -16.9774760, -1.6572480
-21.3415797, -17.1764411, -1.6477403
-21.3559973, -17.3760339, -1.6380448
-21.3684345, -17.5752696, -1.6282058
-21.3789024, -17.7748159, -1.6181776
-21.3873627, -17.9747713, -1.6079575
-21.3937408, -18.1741484, -1.5975533
-21.3980293, -18.3741380, -1.5868800
-21.4001571, -18.5739255, -1.5759518
-21.4000596, -18.7735894, -1.5645869
-21.3976359, -18.9738516, -1.5527266
-21.3928159, -19.1732258, -1.5404364
-21.3854745, -19.3729693, -1.5275943
-21.3755025, -19.5728554, -1.5142173
-21.3628547, -19.7718413, -1.5003270
-21.3473267, -19.9713429, -1.4858180
-21.3288904, -20.1702091, -1.4708105
-21.3074519, -20.3685704, -1.4553964
-21.2827975, -20.5675082, -1.4395334
-21.2551282, -20.7648867, -1.4234765
-21.2241987, -20.9622631, -1.4072095
-21.1898937, -21.1599398, -1.3906931
-21.1525997, -21.3555720, -1.3741258
-21.1118768, -21.5513690, -1.3573113
-21.0677902, -21.7466972, -1.3402781
-21.0205647, -21.9404653, -1.3231722
-20.9698535, -22.1340057, -1.3058816
-20.9158131, -22.3265560, -1.2884565
-20.8585203, -22.5177959, -1.2709665
-20.7977411, -22.7084300, -1.2533296
-20.7336675, -22.8977582, -1.2355969
-20.6662754, -23.0858253, -1.2178132
-20.5954540, -23.2728893, -1.1999269
-20.5213431, -23.4585234, -1.1819729
-20.4439159, -23.6427784, -1.1639857
-20.3631764, -23.8256202, -1.1459313
-20.2790816, -24.0071006, -1.1278077
-20.1917683, -24.1869100, -1.1096744
-20.1013176, -24.3648859, -1.0915026
-20.0073298, -24.5417636, -1.0732322
-19.9103541, -24.7164897, -1.0549815
-19.8103312, -24.8891931, -1.0366869
-19.7066850, -25.0608088, -1.0182764
-19.6003414, -25.2297903, -0.9999034
-19.4908637, -25.3968457, -0.9814398
-19.3778488, -25.5625212, -0.9628605
-19.2625104, -25.7250428, -0.9443287
-19.1436035, -25.8861469, -0.9256012
-19.0215999, -26.0451148, -0.9067962
-18.8977476, -26.2003679, -0.8880429
-18.7692843, -26.3552856, -0.8689076
-18.6388147, -26.5066396, -0.8498034
-18.5061454, -26.6547179, -0.8306203
-18.3687508, -26.8022123, -0.8110290
-18.2305730, -26.9448596, -0.7915615
-18.0880241, -27.0863366, -0.7716604
-17.9431593, -27.2244876, -0.7516700
-17.7969469, -27.3584434, -0.7316459
-17.6452400, -27.4918696, -0.7110777
-17.4943885, -27.6191791, -0.6908190
-17.3370787, -27.7464838, -0.6698992
-17.1803129, -27.8680573, -0.6493504
-17.0188661, -27.9879910, -0.6285094
-16.8567239, -28.1033235, -0.6080757
-16.6909283, -28.2162399, -0.5877973
-16.5244136, -28.3248554, -0.5682899
-16.3541111, -28.4313408, -0.5494596
-16.1846035, -28.5330991, -0.5320814
-16.0100750, -28.6339171, -0.5157884
-15.8369878, -28.7303705, -0.5012821
-15.6606988, -28.8253844, -0.4874667
-15.4840496, -28.9175244, -0.4738897
-15.3060605, -29.0071134, -0.4584308
-15.1264794, -29.0936732, -0.4388813
-14.9454689, -29.1759764, -0.4133636
-14.7603702, -29.2535444, -0.3790199
-14.5758207, -29.3229225, -0.3393693
-14.3837913, -29.3860064, -0.2950549
-14.1934379, -29.4394394, -0.2526964
-13.9972736, -29.4857843, -0.2115828
-13.8021691, -29.5237127, -0.1726748
-13.6033969, -29.5544722, -0.1345761
-13.4058274, -29.5775423, -0.0980874
-13.2051866, -29.5936275, -0.0620254
-13.0065915, -29.6024806, -0.0271964
-12.8051547, -29.6044552, 0.0075244
-12.6064993, -29.5995981, 0.0412754
-12.4060542, -29.5879290, 0.0749854
-12.2074350, -29.5696775, 0.1082209
-12.0088642, -29.5447713, 0.1413097
-11.8112779, -29.5133248, 0.1743294
-11.6150279, -29.4754266, 0.2071925
-11.4199096, -29.4310413, 0.2401786
-11.2264124, -29.3802536, 0.2731958
-11.0351972, -29.3232489, 0.3063172
-10.8449178, -29.2595409, 0.3398732
-10.6580638, -29.1899194, 0.3735317
-10.4725494, -29.1135147, 0.4078976
-10.2906943, -29.0311721, 0.4425475
-10.1112761, -28.9422314, 0.4780005
-9.9352422, -28.8469694, 0.5142227
-9.7633892, -28.7456351, 0.5515590
-9.5945659, -28.6372357, 0.5902011
