# c4d178e8-c59c-47dd-a36b-f2f9b135f00c
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
-14.4524683, 7.3376555, -1.6190877
-14.4635414, 7.1390071, -1.6337268
-14.4775627, 6.9388770, -1.6476187
-14.4941412, 6.7404690, -1.6605533
-14.5133072, 6.5412160, -1.6726866
-14.5347471, 6.3427168, -1.6839495
-14.5583465, 6.1443753, -1.6943553
-14.5839868, 5.9458230, -1.7039506
-14.6113240, 5.7483735, -1.7126541
-14.6404836, 5.5499139, -1.7205732
-14.6708937, 5.3531894, -1.7276201
-14.7027820, 5.1556286, -1.7339004
-14.7357635, 4.9586652, -1.7393799
-14.7697361, 4.7619194, -1.7440532
-14.8046734, 4.5646346, -1.7479587
-14.8400849, 4.3686911, -1.7510994
-14.8762599, 4.1716649, -1.7535400
-14.9126471, 3.9758385, -1.7554910
-14.9495223, 3.7795859, -1.7575925
-14.9869696, 3.5826646, -1.7598711
-15.0245690, 3.3875049, -1.7624387
-15.0630753, 3.1905694, -1.7653962
-15.1019541, 2.9949565, -1.7686049
-15.1415030, 2.7992780, -1.7718398
-15.1819513, 2.6024482, -1.7751096
-15.2226346, 2.4076975, -1.7783613
-15.2641940, 2.2119521, -1.7816492
-15.3064096, 2.0162968, -1.7849569
-15.3491464, 1.8213327, -1.7882070
-15.3926342, 1.6259598, -1.7914136
-15.4366984, 1.4309260, -1.7945710
-15.4813540, 1.2361131, -1.7976748
-15.5265934, 1.0415097, -1.8007380
-15.5725431, 0.8465520, -1.8037850
-15.6189559, 0.6522740, -1.8068146
-15.6659764, 0.4580599, -1.8098545
-15.7137395, 0.2633981, -1.8129763
-15.7618154, 0.0701044, -1.8161810
-15.8108582, -0.1243516, -1.8195510
-15.8604538, -0.3181558, -1.8231407
-15.9104115, -0.5104081, -1.8269631
-15.9618567, -0.7051445, -1.8312792
-16.0135681, -0.8973232, -1.8361209
-16.0666011, -1.0904303, -1.8416280
-16.1207674, -1.2832366, -1.8478425
-16.1756393, -1.4737425, -1.8547743
-16.2328786, -1.6669530, -1.8631194
-16.2909547, -1.8566390, -1.8729686
-16.3516063, -2.0474054, -1.8845114
-16.4143200, -2.2366621, -1.8972256
-16.4794128, -2.4247687, -1.9106202
-16.5471437, -2.6125875, -1.9229308
-16.6170863, -2.7997364, -1.9337045
-16.6887363, -2.9857719, -1.9428983
-16.7623486, -3.1721860, -1.9506247
-16.8367499, -3.3568314, -1.9567904
-16.9125519, -3.5420546, -1.9614536
-16.9888518, -3.7264353, -1.9646215
-17.0656752, -3.9107933, -1.9663951
