# 34b3faa4-5796-43db-a7b6-87bcb69240e9
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
-16.2091756, -0.4756939, -1.8196899
-16.2584832, -0.6694940, -1.8202215
-16.3077468, -0.8625929, -1.8210009
-16.3576631, -1.0574876, -1.8221111
-16.4072523, -1.2500745, -1.8235761
-16.4576762, -1.4445234, -1.8256325
-16.5083554, -1.6379054, -1.8287578
-16.5595171, -1.8302247, -1.8330371
-16.6120145, -2.0237746, -1.8384579
-16.6652011, -2.2153672, -1.8448718
-16.7200075, -2.4077975, -1.8515172
-16.7759331, -2.5996185, -1.8573017
-16.8328544, -2.7910511, -1.8621746
-16.8906838, -2.9824383, -1.8661398
-16.9492076, -3.1736952, -1.8691986
-17.0081392, -3.3645061, -1.8713539
-17.0675857, -3.5558224, -1.8726222
-17.1269279, -3.7462489, -1.8730042
-17.1864709, -3.9373563, -1.8725165
-17.2457498, -4.1282307, -1.8711752
-17.3046877, -4.3192000, -1.8689780
-17.3632666, -4.5107866, -1.8659361
-17.4209574, -4.7018142, -1.8621136
-17.4780684, -4.8938427, -1.8575086
-17.5340541, -5.0855588, -1.8522449
-17.5890599, -5.2778527, -1.8464896
-17.6429533, -5.4706211, -1.8402545
-17.6954934, -5.6633496, -1.8335464
-17.7468240, -5.8569427, -1.8263299
-17.7965818, -6.0504250, -1.8185904
-17.8448398, -6.2445451, -1.8102169
-17.8914155, -6.4391046, -1.8011974
-17.9361280, -6.6339418, -1.7914260
-17.9788988, -6.8294159, -1.7808552
-18.0194928, -7.0251814, -1.7695497
-18.0578141, -7.2214620, -1.7575497
-18.0937277, -7.4182892, -1.7449764
-18.1271915, -7.6155344, -1.7328281
-18.1582710, -7.8128717, -1.7212810
-18.1872162, -8.0110992, -1.7104675
-18.2140512, -8.2091274, -1.7006719
-18.2390584, -8.4075257, -1.6918307
-18.2623978, -8.6062186, -1.6837418
-18.2841585, -8.8046697, -1.6764083
-18.3045919, -9.0038835, -1.6697063
-18.3237055, -9.2027685, -1.6636033
-18.3416831, -9.4019973, -1.6580563
-18.3585985, -9.6012721, -1.6529772
-18.3745311, -9.8004121, -1.6483654
-18.3896137, -9.9999993, -1.6441389
-18.4038614, -10.1992493, -1.6402848
-18.4173992, -10.3988982, -1.6367655
-18.4302514, -10.5984052, -1.6335375
-18.4424871, -10.7979296, -1.6305946
-18.4541682, -10.9976357, -1.6278855
-18.4653149, -11.1970801, -1.6254068
-18.4760078, -11.3969276, -1.6231234
-18.4862489, -11.5965404, -1.6210175
-18.4960918, -11.7962793, -1.6190776
-18.5055601, -11.9960213, -1.6172716
-18.5146773, -12.1956992, -1.6155972
-18.5234764, -12.3955179, -1.6140254
-18.5319656, -12.5952255, -1.6125481
-18.5401723, -12.7950442, -1.6111500
-18.5481039, -12.9948318, -1.6098110
-18.5557733, -13.1946196, -1.6085266
-18.5631900, -13.3944356, -1.6072712
-18.5703587, -13.5942680, -1.6060414
-18.5772809, -13.7940595, -1.6048163
-18.5839606, -13.9939520, -1.6035837
-18.5903891, -14.1937299, -1.6023398
-18.5965696, -14.3936086, -1.6010716
-18.6024938, -14.5934761, -1.5997832
-18.6081588, -14.7932867, -1.5984993
-18.6135741, -14.9933289, -1.5972240
-18.6187256, -15.1930154, -1.5959513
-18.6236297, -15.3930266, -1.5946687
-18.6282713, -15.5928262, -1.5933723
-18.6326517, -15.7927184, -1.5920335
-18.6367629, -15.9927545, -1.5906494
-18.6405845, -16.1924691, -1.5891958
-18.6441156, -16.3926617, -1.5876571
-18.6473215, -16.5923179, -1.5860257
-18.6501939, -16.7923308, -1.5842665
-18.6527015, -16.9923064, -1.5823798
-18.6548135, -17.1920782, -1.5803275
-18.6565027, -17.3924643, -1.5780953
-18.6577207, -17.5919490, -1.5756694
-18.6584327, -17.7920786, -1.5730001
