# 009f06b5-64fb-47d5-ab68-b8db9ad5277e
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
-17.7085982, 15.3298511, -0.9565845
-17.5934533, 15.1659945, -0.9599886
-17.4786683, 15.0013807, -0.9638632
-17.3659494, 14.8383091, -0.9681953
-17.2519939, 14.6718288, -0.9728886
-17.1400677, 14.5066846, -0.9774122
-17.0289988, 14.3412246, -0.9817650
-16.9178064, 14.1740857, -0.9856574
-16.8086297, 14.0087041, -0.9888695
-16.6982208, 13.8403690, -0.9916935
-16.5893723, 13.6734174, -0.9943481
-16.4804870, 13.5054631, -0.9968473
-16.3720641, 13.3373459, -0.9991041
-16.2644272, 13.1696680, -1.0010850
-16.1563616, 13.0006347, -1.0028067
-16.0495974, 12.8330570, -1.0042261
-15.9418252, 12.6634156, -1.0053898
-15.8352624, 12.4952951, -1.0062860
-15.7280318, 12.3258363, -1.0069027
-15.6214568, 12.1572429, -1.0071970
-15.5145933, 11.9881345, -1.0072799
-15.4079259, 11.8192834, -1.0074985
-15.3013197, 11.6500348, -1.0131247
-15.1979972, 11.4789143, -1.0473412
-15.1033386, 11.3029789, -1.1097794
-15.0203666, 11.1210725, -1.1758188
-14.9494944, 10.9342056, -1.2392127
-14.8888178, 10.7435243, -1.2820499
-14.8340343, 10.5513782, -1.3004799
-14.7811700, 10.3584100, -1.3043394
-14.7280748, 10.1660530, -1.2983222
-14.6751559, 9.9731285, -1.3129539
-14.6281140, 9.7792130, -1.3556667
-14.5889497, 9.5832569, -1.3873930
-14.5537190, 9.3866885, -1.3971255
-14.5206376, 9.1899055, -1.4141219
-14.4924385, 8.9918414, -1.4471353
-14.4722499, 8.7933715, -1.4939198
-14.4626326, 8.5931929, -1.5526433
-14.4634150, 8.3938167, -1.5915013
-14.4688796, 8.1932497, -1.5998150
-14.4743676, 7.9941377, -1.5967509
-14.4792024, 7.7933449, -1.5928655
-14.4835903, 7.5946149, -1.5948223
-14.4895778, 7.3939069, -1.6082823
-14.4997758, 7.1944802, -1.6409485
