# 9c78c7c9-f03e-496c-993b-05fc3e514990
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
-16.7581033, 29.5737902, -2.9088285
-16.9525884, 29.5268659, -2.9009148
-17.1465355, 29.4784800, -2.8933498
-17.3398924, 29.4287212, -2.8861404
-17.5333501, 29.3774803, -2.8792552
-17.7260634, 29.3250506, -2.8727247
-17.9186557, 29.2713356, -2.8665296
-18.1109195, 29.2164609, -2.8606683
-18.3025685, 29.1605807, -2.8551530
-18.4943943, 29.1035327, -2.8499571
-18.6855982, 29.0456219, -2.8451001
-18.8766262, 28.9867846, -2.8405731
-19.0674677, 28.9270914, -2.8363701
-19.2577689, 28.8667230, -2.8325009
-19.4482763, 28.8055092, -2.8289334
-19.6383033, 28.7437320, -2.8256621
-19.8281782, 28.6813471, -2.8226695
-20.0179639, 28.6183819, -2.8198569
-20.2073320, 28.5549811, -2.8172123
-20.3968642, 28.4909832, -2.8147120
-20.5860411, 28.4265920, -2.8123443
-20.7750903, 28.3617581, -2.8101070
-20.9640809, 28.2964849, -2.8079969
-21.1527439, 28.2308927, -2.8060174
-21.3415318, 28.1648504, -2.8041490
-21.5300480, 28.0985176, -2.8023773
-21.7184659, 28.0318538, -2.8006876
-21.9068296, 27.9648505, -2.7989825
-22.0949378, 27.8975731, -2.7972451
-22.2831099, 27.8298991, -2.7954580
-22.4710490, 27.7619227, -2.7936079
-22.6588771, 27.6935863, -2.7916923
-22.8466039, 27.6248715, -2.7897022
-23.0341032, 27.5558085, -2.7876375
-23.2215315, 27.4863253, -2.7855185
-23.4087914, 27.4164496, -2.7833693
-23.5958667, 27.3461822, -2.7812135
-23.7828118, 27.2755134, -2.7791626
-23.9697109, 27.2044365, -2.7772330
-24.1563227, 27.1330687, -2.7754144
-24.3429339, 27.0613223, -2.7736924
-24.5293753, 26.9892829, -2.7720691
-24.7156911, 26.9169552, -2.7705490
-24.9019943, 26.8443174, -2.7691318
-25.0880456, 26.7714850, -2.7678175
-25.2741254, 26.6983699, -2.7666027
-25.4600636, 26.6250603, -2.7654882
-25.6459204, 26.5515542, -2.7644738
-25.8317975, 26.4778326, -2.7635586
-26.0174598, 26.4040096, -2.7627355
-26.2031840, 26.3299940, -2.7619975
-26.3887979, 26.2558725, -2.7613358
-26.5743627, 26.1816325, -2.7607111
-26.7599750, 26.1072424, -2.7601188
-26.9453895, 26.0328070, -2.7595515
-27.1308846, 25.9582191, -2.7590028
-27.3162814, 25.8835545, -2.7584729
-27.5016344, 25.8087954, -2.7579612
-27.6870523, 25.7339016, -2.7574673
-27.8722647, 25.6589864, -2.7569913
-28.0575707, 25.5839325, -2.7565320
-28.2427893, 25.5088168, -2.7560898
-28.4279608, 25.4336265, -2.7556638
-28.6132231, 25.3583092, -2.7552536
-28.7982588, 25.2829972, -2.7548592
-28.9834050, 25.2075568, -2.7544795
-29.1684796, 25.1320651, -2.7541147
-29.3534945, 25.0565206, -2.7537637
-29.5386324, 24.9808515, -2.7534262
-29.7235181, 24.9052134, -2.7530923
-29.9085272, 24.8294519, -2.7527505
-30.0934865, 24.7536358, -2.7523928
-30.2783509, 24.6777739, -2.7519581
-30.4633488, 24.6017535, -2.7514336
-30.6480753, 24.5257212, -2.7508115
-30.8328865, 24.4495075, -2.7500776
-31.0176516, 24.3731421, -2.7492327
-31.2022290, 24.2966595, -2.7482756
-31.3869231, 24.2199091, -2.7472045
-31.5713188, 24.1430388, -2.7460214
-31.7557219, 24.0658966, -2.7447223
-31.9400979, 23.9884718, -2.7433082
-32.1241587, 23.9108605, -2.7417789
-32.3083160, 23.8328636, -2.7401307
-32.4921726, 23.7546240, -2.7383668
-32.6759252, 23.6760325, -2.7364829
-32.8597013, 23.5970078, -2.7344781
-33.0429932, 23.5177429, -2.7323558
-33.2263578, 23.4379705, -2.7301085
-33.4094537, 23.3578121, -2.7277406
-33.5922884, 23.2772381, -2.7252487
