# e7622d06-7972-4834-b543-a9141257631b
# da39a3ee5e6b4b0d3255bfef95601890afd80709
# x_m, y_m, psi_rad
2.4696861, -8.5813422, 0.2370336
2.9560232, -8.4675434, 0.2228382
3.4438695, -8.3604285, 0.2095937
3.9330431, -8.2595538, 0.1972897
4.4233779, -8.1644902, 0.1858325
4.9147443, -8.0749188, 0.1747875
5.4070715, -7.9907955, 0.1636459
5.9003158, -7.9122359, 0.1521494
6.3944613, -7.8395667, 0.1395571
6.8895486, -7.7736324, 0.1248466
7.3856182, -7.7155775, 0.1077515
7.8826622, -7.6666107, 0.0882410
8.3806077, -7.6279570, 0.0662916
8.8793054, -7.6008541, 0.0418842
9.3785246, -7.5865462, 0.0150084
9.8779279, -7.5862753, -0.0143328
10.3771171, -7.6012642, -0.0461101
10.8754397, -7.6327086, -0.0803034
11.3723490, -7.6816650, -0.1162290
11.8674390, -7.7484661, -0.1519140
12.3599500, -7.8328176, -0.1873086
12.8491323, -7.9344813, -0.2224736
13.3343909, -8.0532141, -0.2574392
13.8151043, -8.1887705, -0.2922540
14.2907227, -8.3409203, -0.3269573
14.7610476, -8.5095657, -0.3616111
15.2252984, -8.6944126, -0.3962119
15.6828778, -8.8951899, -0.4307300
16.1332080, -9.1115730, -0.4650671
16.5757493, -9.3431416, -0.4990157
17.0100248, -9.5893132, -0.5321850
17.4358094, -9.8493289, -0.5640054
17.8546293, -10.1231565, -0.5935607
18.2651553, -10.4083909, -0.6204266
18.6673489, -10.7028015, -0.6431112
19.0624877, -11.0070609, -0.6711915
19.4477811, -11.3250883, -0.7101175
19.8187493, -11.6583154, -0.7540679
20.1750353, -12.0077561, -0.7966592
20.5171902, -12.3714756, -0.8343151
20.8465659, -12.7470568, -0.8664185
21.1648876, -13.1321387, -0.8925904
21.4742621, -13.5244355, -0.9123239
21.7771894, -13.9216801, -0.9250547
22.0764636, -14.3216223, -0.9304685
22.3750444, -14.7220386, -0.9283971
22.6759382, -15.1206697, -0.9187718
22.9821510, -15.5152484, -0.9016441
23.2964782, -15.9033184, -0.8771345
23.6215334, -16.2823661, -0.8457646
23.9594504, -16.6504059, -0.8096773
24.3112640, -17.0056189, -0.7701904
24.6773152, -17.3460205, -0.7274562
25.0578083, -17.6697032, -0.6818584
25.4530572, -17.9751828, -0.6336896
25.8633765, -18.2610599, -0.5829840
26.2882080, -18.5253717, -0.5297492
26.7268560, -18.7661384, -0.4738140
27.1783493, -18.9812531, -0.4150374
27.6410283, -19.1685370, -0.3540305
28.1114842, -19.3264694, -0.2946827
28.5967439, -19.4608338, -0.2505263
29.0771824, -19.5811671, -0.2471093
29.5579998, -19.7020211, -0.2366001
30.0474937, -19.8046855, -0.1656902
30.5415693, -19.8623118, -0.0656879
31.0419916, -19.8727575, 0.0209306
31.5421301, -19.8434996, 0.0944629
32.0389161, -19.7795973, 0.1604860
32.5292154, -19.6845624, 0.2218667
33.0131229, -19.5602559, 0.2806073
33.4897043, -19.4079438, 0.3378354
33.9569729, -19.2288071, 0.3941437
34.4128178, -19.0242950, 0.4491522
34.8562323, -18.7957546, 0.5022108
35.2873818, -18.5446373, 0.5519660
35.7060422, -18.2729235, 0.5990431
36.1116751, -17.9819236, 0.6457017
36.5030926, -17.6719124, 0.6945741
36.8784683, -17.3425267, 0.7462839
37.2357126, -16.9937335, 0.8012378
37.5721078, -16.6253589, 0.8608855
37.8858000, -16.2370960, 0.9213202
38.1760834, -15.8305708, 0.9797863
38.4425199, -15.4079903, 1.0363622
38.6853213, -14.9712306, 1.0898973
38.9051504, -14.5228334, 1.1392951
39.1034975, -14.0647172, 1.1844478
39.2819116, -13.5982305, 1.2259703
39.4416481, -13.1247809, 1.2643235
39.5838428, -12.6456007, 1.2998825
39.7095488, -12.1617783, 1.3329051
39.8197896, -11.6742611, 1.3635205
39.9156258, -11.1838448, 1.3916912
39.9982326, -10.6911706, 1.4171833
40.0690215, -10.1967286, 1.4394044
40.1297871, -9.7009072, 1.4575227
40.1828982, -9.2042863, 1.4698531
40.2317388, -8.7075851, 1.4744220
40.2794270, -8.2108171, 1.4756160
40.3265354, -7.7139113, 1.4771181
40.3725227, -7.2169076, 1.4803222
40.4162888, -6.7195446, 1.4862445
40.4563287, -6.2217135, 1.4953963
40.4909988, -5.7233521, 1.5077967
40.5188024, -5.2244961, 1.5227612
40.5386981, -4.7254110, 1.5393804
40.5499662, -4.2261686, 1.5572720
40.5520356, -3.7267459, 1.5761868
40.5444526, -3.2273322, 1.5958874
40.5268807, -2.7281379, 1.6161608
40.4990828, -2.2293818, 1.6368441
40.4609398, -1.7313339, 1.6576061
40.4125573, -1.2342374, 1.6779329
